#Software: Microsoft Log Parser
#Version: 1.0
#Date: 2014-09-01 00:57:00
#Fields: LogFilename RecordNumber ComputerName SiteID DateTime ClientIpAddress ServerIpAddress ServerPort Method ProtocolVersion ProtocolStatus SubStatus TimeTaken BytesSent BytesReceived Win32Status UriStem UriQuery UserName
d:\iislog\W3SVC\ra140831.ibl 107317 USER-1A7617C508 132273000 2014-08-31 03:15:19 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 847 412 0 /install/index.php step=10&dbhost=112.121.182.140&dbuser=root&dbpwd=15088373 -
d:\iislog\W3SVC\ra140831.ibl 107318 USER-1A7617C508 132273000 2014-08-31 03:15:19 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 847 436 0 /install/index.php step=10&dbhost=112.121.182.140&dbuser=root&dbpwd=15088373&dbname=dedecmsv57gbksp1 -
d:\iislog\W3SVC\ra140831.ibl 107460 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 10772 371 0 /install/index.php step=3 -
d:\iislog\W3SVC\ra140831.ibl 107461 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 5000 340 0 /install/style.css - -
d:\iislog\W3SVC\ra140831.ibl 107462 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 8292 363 0 /include/dedeajax2.js - -
d:\iislog\W3SVC\ra140831.ibl 107464 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2713 343 0 /install/tablebox.css - -
d:\iislog\W3SVC\ra140831.ibl 107465 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 560 385 0 /install/images/top-bg.png - -
d:\iislog\W3SVC\ra140831.ibl 107466 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 736 390 0 /install/images/leftbox-tbg.png - -
d:\iislog\W3SVC\ra140831.ibl 107467 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1827 387 0 /install/images/but_next.gif - -
d:\iislog\W3SVC\ra140831.ibl 107468 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 570 390 0 /install/images/boxtitle_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 107470 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 653 391 0 /install/images/ico-step-now.png - -
d:\iislog\W3SVC\ra140831.ibl 107471 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1705 387 0 /install/images/but_back.gif - -
d:\iislog\W3SVC\ra140831.ibl 107472 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 655 395 0 /install/images/ico-step-succeed.png - -
d:\iislog\W3SVC\ra140831.ibl 107473 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 879 390 0 /install/images/step-ico-bg.png - -
d:\iislog\W3SVC\ra140831.ibl 107474 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 17110 387 0 /install/images/top-logo.png - -
d:\iislog\W3SVC\ra140831.ibl 107475 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 3722 387 0 /install/images/loading1.gif - -
d:\iislog\W3SVC\ra140831.ibl 107476 USER-1A7617C508 132273000 2014-08-31 03:15:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1461 174 0 /favicon.ico - -
d:\iislog\W3SVC\ra140831.ibl 107645 USER-1A7617C508 132273000 2014-08-31 03:15:42 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 847 404 0 /install/index.php step=10&dbhost=15088373&dbuser=root&dbpwd=5243453 -
d:\iislog\W3SVC\ra140831.ibl 107646 USER-1A7617C508 132273000 2014-08-31 03:15:42 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 847 428 0 /install/index.php step=10&dbhost=15088373&dbuser=root&dbpwd=5243453&dbname=dedecmsv57gbksp1 -
d:\iislog\W3SVC\ra140831.ibl 107678 USER-1A7617C508 132273000 2014-08-31 03:15:46 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 10773 371 0 /install/index.php step=3 -
d:\iislog\W3SVC\ra140831.ibl 107688 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 5000 340 0 /install/style.css - -
d:\iislog\W3SVC\ra140831.ibl 107689 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 8292 363 0 /include/dedeajax2.js - -
d:\iislog\W3SVC\ra140831.ibl 107690 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2713 343 0 /install/tablebox.css - -
d:\iislog\W3SVC\ra140831.ibl 107691 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 560 385 0 /install/images/top-bg.png - -
d:\iislog\W3SVC\ra140831.ibl 107692 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 655 395 0 /install/images/ico-step-succeed.png - -
d:\iislog\W3SVC\ra140831.ibl 107693 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1827 387 0 /install/images/but_next.gif - -
d:\iislog\W3SVC\ra140831.ibl 107694 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 653 391 0 /install/images/ico-step-now.png - -
d:\iislog\W3SVC\ra140831.ibl 107695 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 736 390 0 /install/images/leftbox-tbg.png - -
d:\iislog\W3SVC\ra140831.ibl 107696 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1705 387 0 /install/images/but_back.gif - -
d:\iislog\W3SVC\ra140831.ibl 107697 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 3722 387 0 /install/images/loading1.gif - -
d:\iislog\W3SVC\ra140831.ibl 107698 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 879 390 0 /install/images/step-ico-bg.png - -
d:\iislog\W3SVC\ra140831.ibl 107699 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 570 390 0 /install/images/boxtitle_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 107700 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 17110 387 0 /install/images/top-logo.png - -
d:\iislog\W3SVC\ra140831.ibl 107701 USER-1A7617C508 132273000 2014-08-31 03:15:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1461 174 0 /favicon.ico - -
d:\iislog\W3SVC\ra140831.ibl 162620 USER-1A7617C508 132273000 2014-08-31 04:48:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 4870 279 0 /install/index.php - -
d:\iislog\W3SVC\ra140831.ibl 170916 USER-1A7617C508 132273000 2014-08-31 05:04:09 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 5333 339 0 /install/index.php step=2 -
d:\iislog\W3SVC\ra140831.ibl 170925 USER-1A7617C508 132273000 2014-08-31 05:04:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 10842 346 0 /install/index.php step=3 -
d:\iislog\W3SVC\ra140831.ibl 171074 USER-1A7617C508 132273000 2014-08-31 05:04:33 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 847 424 0 /install/index.php step=10&dbhost=localhost&dbuser=a0829193053&dbpwd=&dbname=a0829193053 -
d:\iislog\W3SVC\ra140831.ibl 171263 USER-1A7617C508 132273000 2014-08-31 05:04:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 847 413 0 /install/index.php step=10&dbhost=localhost&dbuser=a0829193053&dbpwd=15088373 -
d:\iislog\W3SVC\ra140831.ibl 171264 USER-1A7617C508 132273000 2014-08-31 05:04:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 847 432 0 /install/index.php step=10&dbhost=localhost&dbuser=a0829193053&dbpwd=15088373&dbname=a0829193053 -
d:\iislog\W3SVC\ra140831.ibl 171731 USER-1A7617C508 132273000 2014-08-31 05:05:39 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 265 1651 776 0 /install/index.php - -
d:\iislog\W3SVC\ra140831.ibl 171733 USER-1A7617C508 132273000 2014-08-31 05:05:39 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 237 339 0 /install/index.php step=5 -
d:\iislog\W3SVC\ra140831.ibl 171734 USER-1A7617C508 132273000 2014-08-31 05:05:39 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1153 341 0 /install/module-install.php - -
d:\iislog\W3SVC\ra140831.ibl 171735 USER-1A7617C508 132273000 2014-08-31 05:05:39 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 571 353 0 /plus/img/wbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 171738 USER-1A7617C508 132273000 2014-08-31 05:05:40 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1126 357 0 /install/module-install.php step=1 -
d:\iislog\W3SVC\ra140831.ibl 171932 USER-1A7617C508 132273000 2014-08-31 05:06:04 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1126 357 0 /install/module-install.php step=1 -
d:\iislog\W3SVC\ra140831.ibl 171942 USER-1A7617C508 132273000 2014-08-31 05:06:06 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 2029 367 0 /install/module-install.php step=9999 -
d:\iislog\W3SVC\ra140831.ibl 173084 USER-1A7617C508 132273000 2014-08-31 05:07:55 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 362 338 0 /dede - -
d:\iislog\W3SVC\ra140831.ibl 173085 USER-1A7617C508 132273000 2014-08-31 05:07:55 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 397 339 0 /dede/ - -
d:\iislog\W3SVC\ra140831.ibl 173086 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 2849 423 0 /dede/login.php gotopage=%2Fdede%2Findex.php -
d:\iislog\W3SVC\ra140831.ibl 173087 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2413 381 0 /dede/css/login.css - -
d:\iislog\W3SVC\ra140831.ibl 173088 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 8779 380 0 /dede/css/base.css - -
d:\iislog\W3SVC\ra140831.ibl 173089 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 1692 419 0 /include/vdimgck.php - -
d:\iislog\W3SVC\ra140831.ibl 173091 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 156 72533 410 0 /include/js/jquery/jquery.js - -
d:\iislog\W3SVC\ra140831.ibl 173093 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2319 425 0 /dede/images/login-top.jpg - -
d:\iislog\W3SVC\ra140831.ibl 173094 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 5329 424 0 /dede/images/login-bg.jpg - -
d:\iislog\W3SVC\ra140831.ibl 173095 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1060 425 0 /dede/images/login-btn.jpg - -
d:\iislog\W3SVC\ra140831.ibl 173096 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 1049 415 0 /dede/login.php dopost=showad -
d:\iislog\W3SVC\ra140831.ibl 173098 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 685 425 0 /dede/images/safe-tips.gif - -
d:\iislog\W3SVC\ra140831.ibl 173099 USER-1A7617C508 132273000 2014-08-31 05:07:56 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1220 421 0 /dede/images/input.png - -
d:\iislog\W3SVC\ra140831.ibl 173188 USER-1A7617C508 132273000 2014-08-31 05:08:07 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1606 602 0 /dede/login.php - -
d:\iislog\W3SVC\ra140831.ibl 173199 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 14082 487 0 /dede/index.php - -
d:\iislog\W3SVC\ra140831.ibl 173200 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 320 477 0 /dede/images/style1/style.css - -
d:\iislog\W3SVC\ra140831.ibl 173201 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 410 507 0 /dede/images/blank.gif - -
d:\iislog\W3SVC\ra140831.ibl 173202 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2683 523 0 /dede/images/style1/admin_top_logo.gif - -
d:\iislog\W3SVC\ra140831.ibl 173203 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 4646 485 0 /dede/js/frame.js - -
d:\iislog\W3SVC\ra140831.ibl 173204 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 7815 467 0 /dede/css/frame.css - -
d:\iislog\W3SVC\ra140831.ibl 173206 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 722 514 0 /dede/images/admin_top_bg.jpg - -
d:\iislog\W3SVC\ra140831.ibl 173207 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 790 511 0 /dede/images/search_bn.gif - -
d:\iislog\W3SVC\ra140831.ibl 173208 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 383 513 0 /dede/images/leftmenu_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 173209 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 11301 492 0 /dede/index_body.php - -
d:\iislog\W3SVC\ra140831.ibl 173211 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 458 513 0 /dede/images/toggle_menu.gif - -
d:\iislog\W3SVC\ra140831.ibl 173212 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 711 512 0 /dede/images/ico-sysmsg.png - -
d:\iislog\W3SVC\ra140831.ibl 173213 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 422 509 0 /dede/images/allmenu.gif - -
d:\iislog\W3SVC\ra140831.ibl 173214 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 8770 492 0 /dede/index_menu.php - -
d:\iislog\W3SVC\ra140831.ibl 173215 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2936 507 0 /dede/images/input.gif - -
d:\iislog\W3SVC\ra140831.ibl 173216 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1266 512 0 /dede/images/skinbutton.png - -
d:\iislog\W3SVC\ra140831.ibl 173217 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1769 510 0 /dede/images/quick_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 173219 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 366 506 0 /dede/images/arrr.gif - -
d:\iislog\W3SVC\ra140831.ibl 173221 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2790 476 0 /dede/css/indexbody.css - -
d:\iislog\W3SVC\ra140831.ibl 173222 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 8295 497 0 /include/js/dedeajax2.js - -
d:\iislog\W3SVC\ra140831.ibl 173223 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 109 1692 489 0 /dede/js/drag.js - -
d:\iislog\W3SVC\ra140831.ibl 173224 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 1876 517 0 /dede/images/loadinglit.gif - -
d:\iislog\W3SVC\ra140831.ibl 173225 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 140 8443 502 0 /include/js/jquery/ui.core.js - -
d:\iislog\W3SVC\ra140831.ibl 173226 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1546 494 0 /dede/js/indexbody.js - -
d:\iislog\W3SVC\ra140831.ibl 173227 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 565 515 0 /dede/images/gtk-sadd.png - -
d:\iislog\W3SVC\ra140831.ibl 173228 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 2588 504 0 /dede/js/jquery.json-2.2.min.js - -
d:\iislog\W3SVC\ra140831.ibl 173229 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1184 512 0 /dede/images/close.gif - -
d:\iislog\W3SVC\ra140831.ibl 173230 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1099 514 0 /dede/images/gtk-del.png - -
d:\iislog\W3SVC\ra140831.ibl 173231 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 3791 493 0 /dede/js/leftmenu.js - -
d:\iislog\W3SVC\ra140831.ibl 173232 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 536 516 0 /dede/images/idnbgfoot.gif - -
d:\iislog\W3SVC\ra140831.ibl 173233 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 672 515 0 /dede/images/leftmbg1.gif - -
d:\iislog\W3SVC\ra140831.ibl 173234 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 469 511 0 /dede/images/arr4.gif - -
d:\iislog\W3SVC\ra140831.ibl 173235 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 864 516 0 /dede/images/menunewbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 173236 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 187 18915 507 0 /include/js/jquery/ui.draggable.js - -
d:\iislog\W3SVC\ra140831.ibl 173237 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 396 513 0 /dede/images/idnbg1.gif - -
d:\iislog\W3SVC\ra140831.ibl 173238 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 854 514 0 /dede/images/leftbg2.gif - -
d:\iislog\W3SVC\ra140831.ibl 173239 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 187 24050 506 0 /include/js/jquery/ui.sortable.js - -
d:\iislog\W3SVC\ra140831.ibl 173241 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 530 542 0 /dede/images/allbtbg2.gif - -
d:\iislog\W3SVC\ra140831.ibl 173242 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 4396 544 0 /dede/images/ico_spider.gif - -
d:\iislog\W3SVC\ra140831.ibl 173243 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 861 540 0 /dede/index_body.php dopost=showauth -
d:\iislog\W3SVC\ra140831.ibl 173244 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 883 538 0 /dede/index_body.php dopost=showad -
d:\iislog\W3SVC\ra140831.ibl 173245 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 633 539 0 /dede/images/ruler.gif - -
d:\iislog\W3SVC\ra140831.ibl 173246 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 3081 542 0 /dede/images/dlgtitle.gif - -
d:\iislog\W3SVC\ra140831.ibl 173247 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 541 537 0 /dede/images/tbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 173249 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 885 543 0 /dede/images/menuarrow.gif - -
d:\iislog\W3SVC\ra140831.ibl 173250 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 936 541 0 /dede/images/manage1.gif - -
d:\iislog\W3SVC\ra140831.ibl 173251 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1021 539 0 /dede/images/sp_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 173253 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1350 542 0 /dede/images/file_dir.gif - -
d:\iislog\W3SVC\ra140831.ibl 173254 USER-1A7617C508 132273000 2014-08-31 05:08:08 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 534 541 0 /dede/images/addnews.gif - -
d:\iislog\W3SVC\ra140831.ibl 173258 USER-1A7617C508 132273000 2014-08-31 05:08:09 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2649 553 0 /dede/images/biz.gif - -
d:\iislog\W3SVC\ra140831.ibl 173259 USER-1A7617C508 132273000 2014-08-31 05:08:09 112.121.182.140 112.121.182.140 80 GET HTTP/1.0 200 0 0 208 153 0 /data/2d4fa8bcadba1aef94c33cd8a4a29de4.php - -
d:\iislog\W3SVC\ra140831.ibl 173260 USER-1A7617C508 132273000 2014-08-31 05:08:09 112.121.182.140 112.121.182.140 80 GET HTTP/1.0 200 0 0 341 130 0 /data/admin/ver.txt - -
d:\iislog\W3SVC\ra140831.ibl 173261 USER-1A7617C508 132273000 2014-08-31 05:08:09 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 390 1886 527 0 /dede/index_testenv.php - -
d:\iislog\W3SVC\ra140831.ibl 173262 USER-1A7617C508 132273000 2014-08-31 05:08:09 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1408 546 0 /dede/images/btn_fullscan.gif - -
d:\iislog\W3SVC\ra140831.ibl 173263 USER-1A7617C508 132273000 2014-08-31 05:08:09 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 765 559 0 /dede/index_body.php dopost=getRightSide -
d:\iislog\W3SVC\ra140831.ibl 173364 USER-1A7617C508 132273000 2014-08-31 05:08:19 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 2885 556 0 /dede/index_menu_load.php openitem=10 -
d:\iislog\W3SVC\ra140831.ibl 173373 USER-1A7617C508 132273000 2014-08-31 05:08:20 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 366 537 0 /dede/images/allbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 173374 USER-1A7617C508 132273000 2014-08-31 05:08:21 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 63189 522 0 /dede/sys_info.php - -
d:\iislog\W3SVC\ra140831.ibl 173375 USER-1A7617C508 132273000 2014-08-31 05:08:21 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 590 541 0 /dede/images/button_ok.gif - -
d:\iislog\W3SVC\ra140831.ibl 173376 USER-1A7617C508 132273000 2014-08-31 05:08:21 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 589 544 0 /dede/images/button_reset.gif - -
d:\iislog\W3SVC\ra140831.ibl 173431 USER-1A7617C508 132273000 2014-08-31 05:08:27 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 50428 522 0 /dede/sys_data.php - -
d:\iislog\W3SVC\ra140831.ibl 173443 USER-1A7617C508 132273000 2014-08-31 05:08:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 15187 527 0 /dede/sys_data_revert.php - -
d:\iislog\W3SVC\ra140831.ibl 173457 USER-1A7617C508 132273000 2014-08-31 05:08:31 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 218 2925 4172 0 /dede/sys_data_done.php - -
d:\iislog\W3SVC\ra140831.ibl 173458 USER-1A7617C508 132273000 2014-08-31 05:08:31 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 2915 2266 0 /dede/sys_data_done.php dopost=redat -
